,insult,comment
1325,0,"@Deepwater Hori on  I know many people feel like this and I will never understand it.  It's like saying that if your parents rob a store while pushing you in a stroller that when you turned 18 you should be arrested.     I mean why wouldn't you want this young intelligent people that have grew up here to use there talents here.  It seems silly to me, to waste all that talent.  I'm happy he did what he did.  Everyone is so concerned with right and wrong now but lets be practical.  It cost money to send all these people back and your sending them back with there American education and talent."
1326,0,He must have been flying by the old adage   grass on the field.....PLAY BALL!
1327,0,its fucking massive xd
1328,0,@christopher m @jakesnake99 i thought he'd end up being a top 5 PG..  just not right away haha
1329,0,"The thing that keep the world from nuclear was was the understanding that a nuclear war could not be won.   Even if one side was able to blow up the majority of weapons on the other side, the other side would still have enough to blow the other side up.   There is a point that one can reduce the number of weapons to where nuclear war can be won by one side.   I dont know exactly where the line is but if we cut too far, we actually could be creating a world far more dangerous than one with each side having 10000 warheads."
1330,0,@mahstah someone get this intel to america.  the time to strike is nigh
1331,0,"okay now I know your trolling, good laugh, you had me for a while"
1332,1,"I am sorry that your gay affirming inner psych  opath  was disturbed  mentally  by my use of transgender  but a punk that is a male hiding behind a female screen name, has a myriad of issues  like your contributing  ero to the conservative cause ass does too.  If you keep stalking bitch  I'll show you who's your daddy."
1333,0,Significant    I think more like  Massive Fraud ! All the more reason to demand a  'picture ID '   either a drivers license of state issued  and tell Eric Holder to go suck an egg since he thinks that requirement would be  'racist '! It is past the time when we should  'guard ' one of our nations ' most honored privileges!
1334,1,"tamrabam. you are a moron. I assume you vote labour. were you there, no , so shut your gob.  Maggie had the balls to kick them out in no uncertain terms, non of our current leaders would do that now."
1335,0,meet me in outworld fuck nigga
1336,0,anyone still thinks Rondo is not the best pg in NBA this year
1337,0,"The Shirley Annie subplot is one of my favorite plots of the show. Abed's  subtle  influences on the whole situation are awesome.   Say your ass is on the line.    My ass  is on the line!   Say you just got off the phone with the mayor.   I  just  got off the phone with the  what, the mayor, stop doing that!"
1338,0,Singing  On the road again...  lol
1339,1,None of your posts have any value whatsoever.
1340,0,"@Powkat Phil Gingrey explicitly endorsed the position that while the OCO is fake spending, the SGR is a fake saving, so using the two to cancel each other out is perfect."
1341,0,"Trump refused to give any  evidence , because he has none."
1342,0,"You're a little fella, aren't you"
1343,0,maybe u can just fuck off and leave traditions alone.............bitch!
1344,0,I am incompetent enough to fiscally to work for the worst PM in Canadian history hahaha!
1345,1,"The key words being keep thinking, something you have a hard time doing redneck racist retard."
1346,0,"Again, why am I bothering.  I'm not just suggesting, I'M STATING AS FACT that all these incoherent hypotheses are both illogical and irrelevant.  If Travyon had been found on his back, with his arms spread wide, would that have indicated  Tampering !    I have no clue what Trayvon did in his last seconds of life.  We know he was shot from between 1 and 18 inches, in the chest, which is consistent with  immerman's story.  Trayvon had at least a few seconds of life after he was shot, and who knows what his reaction was...  judging from how his body was found, he crawled off  immerman and died.  You don't have to roll someone over to check their pulse at the neck.  I'm not quite able to figure out just what you're suggesting, but his position at death is irrelevant."
1347,0,@ail   Now why would you come up here talking about your mom like that....fall back son
1348,1,"Oh CJ, Cj, Cj, you fat ugly bitch! Its just so funny how much you NEED us! You need us to tell you that your husband would rather fuck a barbed wire covered glory hole than touch your 53 year old moldy vagina. You need us to tell you about the health problems your poor children are going to suffer thanks to your fast food and brownie diet. Poor tweenie is going to be teased in school for being tubby. You need us to tell you how stupid you are to go off of a fucking car thermometer to determine the outside temperature and then compare it to a fucking tropical climate state like Florida. How the hell do you function in life  Oh wait, you dont. You sit your fat worthless ass at a computer all day ranting about gay marriage. I hate to break it to you but I guarantee your darling son Sam is going to grow up to be the butt pirate you so hate. What are you going to do then  Throw a bible at his head  It wont knock the gay out of him! Even worse little Sara is going to grow up to be a......LIBERAL! Gasp! Oh nos! So your tweenie is going to be a fatty, sammy a gay, and sara a tree hugging hippie! Looks like your  christian  mothering sucks and you should try another route. Might I suggest getting the FUCK OFF THE COMPUTER and going to spend time with them"
1349,1,so lets pamper the child so the child never does better. you are an idiot.
1350,0,"With 192  Cease Fire violations we were treaty bound to resume hostilities, the only question is why didn't Clinton pull the trigger instead of look the other way."
1351,1,"It's been years and you birther idiots have yet to find ONE piece if evidence to support your claims, so who is the stupid one   You are gullible and ignorant if you believe our president was born in Kenya"
1352,0,Sure you do have my number. You somehow have to alert me when you are in heat. And thank you for giving my number to the other ladies.
1353,0,"Cars was like,  fuck this i'm outta here."
1354,1,"Dickhead will just copy and use it, don't bother. We know Rooster is all mouth and no balls."
1355,0,"Buck up little camper. Economics is cyclical, always has been always will be.. When there is enough buyers in the market, the price of your home will go up. I guarantee it."
1356,0,I have read your comment and I have to point blankly ask you for one incidence where a person was locked up for DUI that didn't blow over the legal limit or have a blood test that wasn   t over the legal limit. Just give everybody even one example. Because anybody that truly was not DUI would have a serious law suit against the Macon police department and win big. So give us just one story...or is this wishful thinking on your part
1357,0,That was fucking sick
1358,0,I don't agree with that either  Melissa I am born and raised here and I have seen first hand how this department and the judicial system work hand in hand. Mr. Small as you so elequently put it is a drug dealer but a majority of the upper class around here are  I could name a few but I won't we are profiled because we are not supposed to have nice things or money point blank....
1359,0,lol Igor should be in it. He can penetrate people with his long ass nose.
1360,1,"Cheap pathetic references to Na i Germany, you dont know how good you have in this country A Hole!"
1361,0,"Conservatives are to blame for some of this for wimping out on it. Why are we not working on laws to ban gay marriage on a federal level and let   s not stop there  No gay adoptions we need a man and a woman in these kids lives. Regardless of what liberal propaganda tells us, conservatives out number liberals 3 to 1 why do you think fox is so big and liberal radio shows are basically non existent. Why is it 85% of Americans were against Obama care and yet because of the majority in congress it was passed anyway  Conservatives need to get off their keesters. In Ari ona these things are not radical, there mellow. Start working on making homosexuality illegal start far to the right just as the liberals start far to the left and they get it  Obama care etc.  no this is the conservative   s fault. Gay people need to feel shame in what their doing, not heroic as the liberal media makes them sound. Make it illegal and that will help in giving them the shame they should already feel. It   s just not right it   s not a matter of hate I guess I hate rapists to because I don   t feel that   s right either. If we glorified rapists and made them sound all heroic would it become a RIGHT to be who they are  That's how they were born. They didn't choose to be that way they just are so they should have the RIGHT to rape any man woman child or animal. This is the liberal logic. Next their going to want to pass laws that being a rapist is just sexual orientation. You would even see ignorant people trying to say the bible says its ok. If it were ok then 2 men could have a baby without help from any women and 2 women could have a child without using any sperm from a man. Nope sorry just not possible."
1362,0,"Hasn't been pathetic yo, it will take a little while to get them back though, Mccourt actually trashed us."
