,insult,comment
934,0,Really what games are you watching? Let me know when your sitting 10 games back...cause your about to face us and bust you down to 10 games back..
935,0,HEY MODS HOW ARE YOU
936,0,You would look beautiful
937,0,You are Very Sexy dude.  Post again...
938,1,How do you expect Financial Companies to continue their ridiculous compensation and bonus plans.  Get off your useless little people duffs and FEED these of the best and brightest.  Just who do you think you are??  Do you not know your place?
939,1,then you let the hoes fight you dont jump in ...dog you a bitch for even saying that shit.. this what im talking about bitch ass niggas ...doing bitch ass shit all day ...Aint no excuse for hitting a woman in that situation. Dude suspect for that mess
940,1,"yeah im black and attended an ivy league and i cant fucking spell...who cares about spelling,engineers and fucking doctor have assistant to do the written stuffs....matter fact they are only required to take two or three english course,in their academic life with plenty of draft and ta to help correct mistake.....grammar does not define your intelligence."
941,0,Never would of guessed you were a hair dresser haha  3
942,1,Maybe you should troll somewhere else.
943,0,Now you are talking' :
944,0,damn.. are your feelings as sensitive as your hands?
945,0,you are hilarious.
946,0,you are more worried than we are about it.&nbsp     GO ND!!!
947,0,LEBRON YOU BETTER SCORE
948,1,her asshole fell out of her. its not a loose ass its a legit medical problem.
949,1,You need help. You are old and need to take your meds ya old coot.
950,1,Id like to know if you are on crack
951,0,Please! You are skinny!
952,1,nigga no the fuck they dont flop u obviously never watched ball in that era so stfu much dumbass comments like that
953,1,bitch aint nobody give a fuck
954,0,@saloman  The truth will set you free but first it will piss you off
955,0,"Jumpin dyna, you are cra ier than a shithouse muskrat."
956,1,Are you nuts!
957,1,"Damn dude, you give trolls a bad name....You cannot troll for shit...."
958,0,Outstanding work sir  hats off to you..
959,1,birthing me?  You are really stupid.
960,0,I love you. I hate you. Let us meet each other. Oh oh bitch. You a hot mama.
961,0,Depends on what you are doing.
962,1,Sorry ... cannot hear your tiny voice from way up here on the throne ... ...
963,1,in dose it look like a gun dumb fuck maybe ask ur mom what a gun look like when she not selling std pussy to pay for the trailer u live in
964,1,You sound bitter.
965,0,why the fuck the worldstar candy girls do not get naked anymore?
966,1,yall niggas whack. u not even making me try come on son
967,0,Awesome what are your hobbies?
968,1,Hey! CNN this is what you get when you serve as Obama's whore.  Do not you reali e he is a Pimp Daddy and has NO loyalty to you?   how about just straight line reporting the news?  You guys are like sophomoric dummies doing a class project........your reports are laughable.
969,1,She needs a spanking from daddy!
970,0,"I agree. Kids do not need facebook in the first place. If you decide to give your kids uninhibited access to the internet/facebook despite the dangers they face, when an obvious bad situation arises  like your kid is suicidal because of fucking facebook drama  get rid of it! If that means no internet in the house and no cell phone for the kid, all the better. I cannot imagine being such an idiot that I think it is acceptable to let my kid keep a facebook account and repeatedly undergo this to the point that she is, he has suicidal, and then compound that idiocy by attacking the dumb kid who talked some shit. Actually, I 'm glad this moron chose that route, now she will probably never be a nurse and I do not have to worry about ever falling under her idiotic care!"
971,1,Do you talk to yourself using your characters when you are alone?
972,0,I miss your witty comical sense on stupid articles...you were the god of puns around here for about 6 mos.
973,0,Gotta say you pinned some great stuff on your way to sleep
974,0,Where are you?
975,1,Idiots.
976,0,That was your quote Betty.
977,1,Bet he could get your mother?
978,1,That was a fake study.  You are  fool for not understanding it.
979,1,"You are obviously a retard that has no idea why it has an 100mn MWD fitted then, congratulations"
980,0,"Actually, you do not have to read Dionne's articles to know what is being said.  Just read the headline, and you will, you shall know what is being written.  When Obama craps, EJ will be there to check it for the right form, texture, no odor, and color.  The next day, we can count on an article declaring how perfect it was."
981,0,Both are in your mirror.
982,1,Wackest as sayin he is not the fans favorite out of all of them be real nigga aint nobody buyin pusha t albums but i guess niggas like you from his city or something and stfu you aint no boss on this bloggin shit so stop actin hard
983,1,not just a fuck ass nigga. a WEAK fuck ass nigga. cause she was whooping dat hoe
984,1,Except reality and numbers prove you are stupid
985,0,only little dick niggas appreciate virgins
986,1,Damn Fairly! You scary!
987,1,lier the event hasnt ended yet you dumbass
988,0,"Hey girl, you need a cheeseburger or 4!"
989,0,well you are nuts. still believing in god at your age?
990,1,you are a complete idiot with no clue what you are posting. go away a  hole pomerant  is not a starter moron and he is on the dl. get a clue
991,1,"Bumpkins are old, ask your mom"
992,0,Queso eating fuck you Merko y monkeys...
993,0,"David is just awesome! He knows his stuff better than anyone around   he is an outstanding teacher, motivator and he is also currently working so he knows what is happening in this field right now. I cannot recommend this class enough!!! David's is the class to take!!!"
994,1,You wish you were a better troll.
995,0,"Hope you are scared out your wits, Sox Win!"
996,0,Your chicken will look very cute
997,0,This is fucking creepy
998,0,"Asher Roth, you are the fucking MAN!"
999,1,"I do not understand your comment.  That is, that has UNCLOS. Can you find any issue in my logic?  But I have a lot problem in your goverment's logic.  What are you doing? Hide your head in sand as ostrich?  why not show your logic and brain?"
1000,0,"You sir, are wrong."
1001,0,"yup.  this is america, and you are free to do just that.  but you show your intelligence by complaining about  this rag   yet commenting numerous time's. again, put up or shut up."
1002,0,"You are right...it is, it has about DEBT and the pathetic ECONOMY that should be being discussed primarily."
1003,1,"Are you that desperate to try and prove your point that your hunting all of my comments about The Avengers down now?  You are really pathetic, I hope you reali e that."
1004,0,Who are you talking about Sparky?
1005,0,Would you like to know how God feels about this.  Ask Him.
1006,1,"My, you seem like an intellectual giant!"
1007,1,Your mother needs to go back and edit your dads pecker so we do not end up with life errors like you
1008,1,"With all do respect sir, I fucked your mother in the ass while she was making breakfast for your father I even cummed on his pancake and told him he do not need syrup my shit too sweet!!!!!"
1009,0,"A lot of yall girls are being Hypocrites, do not act like you do not suck no Dick and that you would not suck a dick in public if you thought you would get away with it!!!"
1010,0,You must be talking about Seattle.
1011,1,be funny like on tv and stop producing shit bantahh like you are currently doing on this site. your quite clearly not living up to your name.
1012,0,You are a strong beautiful mother!  Hang in there love \u2665
1013,0,You must be logged in to comment
1014,1,that stupid bitch did that for tv know dam well she wouldnt do shit stfu hoe u aint tough
1015,0,Are you going to homeschool?
1016,0,I am going to rape you.
1017,0,"But you are back, so there is, there has that."
1018,0,dennis rodman beat you to it bitch...next
1019,0,"If first you are not, last, you are."
1020,0,That looks like your handwriting.
1021,1,Thought it was me get off that  pro black shit smh dumbasses.
1022,1,so...you are saying you know more about football than a hall of fame QB?? I will listen to Rodger  the dodger  Staubach before I listen to an idiot like you
1023,1,And you misspelled femina i. Limbaugh's gonna be disappointed you did not use your spelling words.
1024,0,I see. $900 bucks is chump change for your 6 figure pay.
1025,0,Your point being?
1026,0,Are you trying to tell us something?????
1027,0,You make white people proud Ginobili *sniff* *sniff*
1028,0,"Prostitution was the ONLY thing bringing tourists to Rockford. 7 years ago the streets were packed with people coming for the prostitutes. The restaurants  were packed, the bars were packed, the hotels were packed and all of the businesses were making money and bringing in the revenue for the city. Now, look at what you have. ALL of the businesses are closed, there is nobody coming to town and the only thing packed now are the jails, with nasty, 50 year old hookers, and a city that has the nations highest poverty level. Putting 50 silly sculptures in the park draws no tourists. Right or wrong, prostitution was the key to Rockford's success. Your mayor destroyed your city so he could build a city of jails."
